"wallet,""total_points"""
"0x5b3c204e21b5c22a1c98f19d628d163b93e6d168,""16723"""
"0x5b3f070c8687828cc59804670c06afe7fd9127f0,""18243"""
"0x5b456ca49ce896ab34f09b3dc4f14d888272f6dd,""43"""
"0x5b48c2980e2a050249e875575c2fee8e85265fac,""699"""
"0x5b4e4de293a2fe705db45538eb2912f549a74643,""1138"""
"0x5b55ee1c060790649af6d6f2159844edea730291,""43"""
"0x5b586aae4c3b8df7e237f3f44e6156c768ac1223,""22063"""
"0x5b5d945e56fc0be85a4d284711004c80a82a864d,""682"""
"0x5b6112100bccef644910821cab85389b79fc9763,""1109"""
"0x5b6122ea224451d74e8bec8d2f7cd62d61dc3e30,""66"""
"0x5b7280c23bf94a0e60b1a70257c109db41f3c656,""855"""
"0x5b7a08a13e5874e9b139e18f951dcf099ac97bc8,""43"""
"0x5b9b53495985d096ded967024c112994bcb77bbd,""43"""
"0x5b9b7d5da6fbc9d8af21eda39a072cfb73654405,""43"""
"0x5bafe6932f6298c35eb30ba9174efd2af70add4e,""43"""
"0x5bb44d8b65047d284d6d8dc6bd86a96129b6d32b,""43"""
"0x5bc649f601270ee2985287ac6f325e7f2e3566e1,""13763"""
"0x5bed8646669ee78704d1a2a5fcce022e6d35ccdf,""43"""
"0x5bef23cc42542fe37c0a33bfdfcff17a85954104,""13283"""
"0x5bff0b8ae931f74b7687915513ca256420982584,""1368"""
"0x5c03a5fda3076a97b90ed4ff4497cf655e2ba4e0,""4506"""
"0x5c10e9d09033b0bdaa6a875182ad684f19d89f2b,""43"""
"0x5c10ffd8a013de42e0244522a92cc51c94ad5c44,""855"""
"0x5c323b0e80b10aafaa907216496d4f1022256e50,""1166"""
"0x5c36c63b157bb0106be9cd70c565eaf72de47f58,""14303"""
"0x5c3843a598e828f3f6b0e2f18d7087dbeaba1045,""1109"""
"0x5c3848e10bf42e7bbd620224dc64ffb1980ad72a,""163"""
"0x5c57e4859709812fb639a83c2c344ac478e9490b,""679"""
"0x5c719e27296d06ee2030d6f3dc0dd7b651e99bb0,""1403"""
"0x5c7304a3621cbcb9298829f982c5e8751a9a5b37,""16203"""
"0x5c9098a45277a04b0a8458e9172c889a8ee6b6b1,""17903"""
"0x5c9bdb6a2c2f1dcf6b87194df2ad36beea751654,""43"""
"0x5c9ded3d9be3fa7373791e2d9538b40d29c8ba86,""17863"""
"0x5c9ea602b7d95ec22cc4fd920580f1d50e389807,""23378"""
"0x5caba6334fa2e01250d5e673fd55d262ce478ccc,""43"""
"0x5ce5f6cfc19fea23e6d3b358e7a7a121fea07d8c,""6678"""
"0x5cef1e890c75e9273cb93075b477bf2064099a78,""163"""
"0x5cffbdbf3197f364fea72520a16315318aa27cff,""43"""
"0x5d123647ce6489c7e9078b23a8d7f8e9b2233412,""63"""
"0x5d218837365d60c2f473437c5a76bfa103d89536,""43"""
"0x5d292817e38dcc8cfe0204ce1818b8bac95e3ff2,""206"""
"0x5d31c5bc6c72590962db1eadceb1ab18c3efe10a,""43"""
"0x5d5429b604acea8b7b9624947d5a526b6a5a9b65,""17623"""
"0x5d59b90ea3cacd56c62de3ec8b6d19a45a4d37b6,""11251"""
"0x5d6a4fc21ca06968d4250ff17755eb912921757e,""43"""
"0x5d6b0f18d925857fce805ebc78e2a77c6ccdeea1,""18623"""
0x5d6ed18f8ac658703298d612e78f3ffa344f81b9,NULL
"0x5d75dbbe2c24826c88b5272da9eb6c1a3f9b63fe,""568"""
"0x5d8422b1a9dbf9440dee7578cff381c378d562bf,""18279"""
"0x5d877482f30d16f38d23285c89779bb5f1054f94,""295"""
"0x5d8c724b12f7ea6f87b62dbe5ce80680a28684ff,""34996"""
"0x5d967d5b599a0f404dd54745dc7ad3ac6b003297,""1058"""
"0x5dbaf43ad42bf970585af89576b59aeb03615d7a,""13983"""
"0x5dc896c54fa4111c0759fa22b04e84d6b038dc83,""13883"""
"0x5dd2f74dd725430ebd805fe3888904853be5f534,""143"""
"0x5ddd5da82dfca527b8b515ad50248ad17d12509f,""163"""
"0x5dee8a79bc426c5f54534b3ad4f7b17d1451b968,""215"""
"0x5e2efed15a1becb76cca51b7336dd8dc1edc314d,""556"""
"0x5e3eaa1b12c313d2414b1ca56c9f88ff5f3465ab,""163"""
"0x5e40a95838cc92186b8bce0fd405d12ce56aa222,""43"""
"0x5e45ac33ab211162cfc2b99a5de49e5d3eb0a739,""63"""
"0x5e46def92ad88c545194ce9cc23b023702ec4b6a,""20791"""
"0x5e476e59db048b79cf8572d637f3370be9b44d0b,""11120"""
"0x5e5584bb1bf79a3378349c86a67d3a1865276050,""163"""
"0x5e586491215915328309ba1d74e1e286bd13f920,""323"""
"0x5e6c7bc8a9502fb0425e8bd96c7aa4f7fcad6793,""430"""
"0x5e71d8f616629980253a6c77073e826d56fe2e80,""89"""
"0x5e75d3868273fcd05baf1a9c089c9b655f56e4dc,""507"""
"0x5e7a897b14c9dc68ace5dcb3801058aea7c08f61,""570"""
"0x5e84b6da164a0925e90349bac0ea2c301fe89aff,""223"""
0x5e95fbe4d516cB14645b7b023bAb9a7C4F85398A,NULL
"0x5e9654699ea2312c3645f9a84354e11fdabe2a93,""1166"""
"0x5e9a3cbcef1b267414da8890c65a5a1c79b4da23,""6209"""
0x5eb51bb5eed829f88a999f58bb970097eef962af,NULL
"0x5eb72eb72ed1d2def4454e7414ee77d86fd9ebd6,""43"""
"0x5ec9e5131287e790cdf7468ded5000ed1ffec508,""43"""
"0x5ed85140654f5cfe3eb91c6df941cad687c8773d,""20083"""
"0x5ee0a389a71d9d675e6b68c184b455a804ea1258,""287636"""
"0x5ee6bb6d78916b21afab84449ebecf10076f9d3d,""243"""
"0x5eee5cf6a0021b04ef56eb36b0751c261343bf7d,""43"""
"0x5ef2f731d51f67c2f0769a8611522c026ee1fb46,""14583"""
"0x5f031dd1d0560d93913ee0db449728c8d6fe69e6,""1607"""
"0x5f120390620c4a99ece5f0be9a452767a4f61a6f,""163"""
"0x5f21e44dae5e91bc4ccee43e00264e2eb8291a6e,""14663"""
"0x5f2e754435efdb0a93a505acd10504588490b54d,""409"""
"0x5f2f034fb0c86781834dfbb2693ff9e60cefe93b,""309"""
"0x5f3135b081a007306baba25bfc0e90646f790f95,""43"""
"0x5f3b0d157b0a6e28d867e6a9770a5153d9295b28,""106"""
"0x5f3d78f6ad609f93c2d3ee5fd320921be25feb16,""143"""
"0x5f3e71a06212112b013d49f9217e57d117766fd5,""112"""
"0x5f3f551390fd78ba31b1319760a2905eab26da15,""1166"""
"0x5f44d4ebbbdd1c95ae7c638185202657e27cce7f,""846"""
"0x5f48130fa19818dbd68418b9475f7e1af05005f8,""3229"""
"0x5f4c16e52a85fd85cc34281d537d8409cecb2238,""12783"""
"0x5f5361ea0d2a0d47be05ecf4e6b0102b457a5fcb,""463"""
"0x5f54a6bdac2007cc26e6f4187332e7d1887299de,""43"""
"0x5f6af472df4d9db930ef8a7e41fab983cddba1f8,""372"""
0x5f6c51499c488338e862479a224eaed4e788f437,NULL
"0x5f742c8d734fefbdb1a1e279f4245b06699fc979,""779"""
"0x5f7c037e1613ed45954a47bcca17ebc4129aa205,""21163"""
0x5f7e0b0ffe61d64cbe16943e7629f7e91387f1e2,NULL
"0x5f84ae11806fb358aa9238f50e01c10975d6d8b7,""83"""
"0x5f8b6beb8f6007623e9929b7384793c2d277bd6e,""883"""
"0x5f976e55d68072763a0a13a19b873284dbcc1bc2,""765"""
0x5f9FD1D7E7109b707118334c99FBfceC2B71F2A0,NULL
"0x5fbea44b6bc57957e430d53e23b1e4147922d427,""143"""
"0x5fc78907e8b97feafdf5541efb60afebaa5c054c,""1704"""
"0x5fe90ccc8baa2d4b24df11ad6ad11f96aa8be5ec,""18803"""
"0x5ff4b92eaf5ea5aeda5d5fb14fcc8e74268da3dd,""938"""
"0x5fffd6b7f9aaa08e82e8de7aa6f3ea5c8fa38f30,""1143"""
"0x60025d943188e9f9858750d5089d635db400017e,""66"""
"0x6008396a86292c73bf1f78c7e19188bee9c4e660,""163"""
"0x6016d0b84d6f100cda6fe895b6e882c213b1a9d6,""386"""
0x601cac9DfFe6752832715Ee1eC9069C268d5E6Cc,NULL
"0x601cb7712f86a279d0fbd5f6bad26407ddea1c26,""43"""
"0x603f9f25ea89f465e36e2e9a9eb13289f0e7dae8,""43"""
"0x60415c4290e2c822104852050380c4d490db1f27,""18723"""
"0x60416c55f98e1dbb452551f0c30b4fe6ffa196c4,""43"""
"0x604c2a9c20341183c8ee2f5fb38081234ae4cc50,""14723"""
"0x604c781483bcb3084f220dca05818042fb84df85,""303"""
"0x6073ab4368b65a1dae482cbb5d150461cd520cdd,""19383"""
"0x6083e829302c7f8333af088bb1cf318f4ca69d13,""43"""
0x6085904d52D172F070612Ff9C157c35E77d45223,NULL
"0x608882e3dbab21f86d8091c55ab2163821e339ee,""18723"""
"0x60a1c825f0aff98ce0c53af600af4db1c5cd9b0c,""43"""
"0x60c3865e8d3c1ddc0dfa12be13b1cf35febfe155,""15143"""
"0x60c8d2fac58caa793a25630fceca4c04124d7071,""29815"""
"0x60e1ecbd9b0a1828d2993b120a124a8d59071c66,""513"""
"0x60e4325db0b8633a39ba8aa5b2100455c2a31a19,""17323"""
"0x60f30f3d89bc092be39a2562babf35c206099d96,""43"""
"0x60fc14a8614a32f3c6b58ae65afeadb3ea9a7084,""9485"""
"0x610f540d6207f4c4cbfab5c9bb47b6703aa48dde,""809"""
"0x611f1615fb6b8790bc9283143e1279c22362bc57,""1743"""
"0x612a52b5800695c1d59820390e1e038329510b0f,""283"""
"0x6139b6f08fc6c5b3af8955551aecaab0c342d791,""989"""
"0x613ddc8f2d809693da5aa561914bc3d6db7db517,""243"""
"0x614532b19dad7985ac424a75e3ef8a74bbae1e7c,""14843"""
"0x614cc604cfbe6998656f393cc08d57d85f055287,""43"""
"0x61677e7d24171f2f178bd7e2e9f077c99e33012a,""40"""
"0x6184ddc691ccfae3ad42174c56520b932231e082,""79206"""
"0x618743cf4682be362fba39bed7bda5b0b91b09db,""324"""
"0x619f81e15f3de7fbae527000113c785aba8ca0ba,""20671"""
"0x61ac2b97e0ac6fa63e4fe59641d5d18befe14f4a,""112"""
"0x61b5de3f40b354ea108b28affcbeeddf971c4628,""16863"""
"0x61b7aeb9a078f2f27fe3b80cac68ae5d5cd17c30,""406"""
"0x61cb8b48a8c90777ff5336459b93ea9700e8b97d,""43"""
"0x61d72fd12c0662516dfee6ed9d318cf30768a048,""43"""
"0x61e0432a2adb2db987cc584dfa0636fd231540ce,""298"""
"0x61e7ccea871f91a466088a9a880f817e3bbe5169,""630"""
"0x61eafbe2c0a84aeb6a925b06fcf343f9dcb538cf,""43"""
"0x61f0e188fc0d924fae369b9d0ee6eeff6a985fa3,""826"""
"0x61fd11cd5a2804205f531cb5ac44233cea4321ee,""43"""
"0x6209f4371f81de684989074d29de05c7cfc201c6,""12723"""
"0x623cdf1cfbf5efff9fa947a58af371eba801365d,""581"""
"0x624b2f9c514c6f693087ac2322bf5672c72c0b78,""402"""
"0x625172d1edf75d2972e42fb6a3c59f177240dddf,""7613"""
"0x62545a3bf0f1ae22e9c32c6d9a95772a07835572,""209"""
"0x6257c85aa90a5aeb0fac3ea0fcfe994231012f23,""13983"""
"0x6273d569eb56bdb02df93117f7c43066dda179cd,""17543"""
"0x629eac648932d9fa079aa49bcb5cbd1253f9ab79,""570"""
"0x62aa7cb57d9d754a636117d3a68d7e9d205b9c75,""83"""
"0x62acaf1a68690e48787da76b3427a96d8e567699,""25945"""
"0x62acbf3c6cb4b1641d07f7e6207ae7ed405afeda,""43"""
"0x62ae28f1d2881529c8fa610c60a98abd125cf720,""43"""
"0x62b1171bf8a562ae503ec6db45ae813af75c9c17,""66"""
"0x62c256c474562879a61f439b3b95d6cf3d37f696,""186"""
"0x62c33dfc0b921dbe3193d2fb64d7abd3c3d241b4,""43"""
"0x62c6c9abd4bda6b7786fe10752797b81a97463a8,""43"""
"0x62df415eda2701cf65b62a195860d31a3f6ccbb9,""590"""
"0x6304cf7c429cdfea96dcd218fb91a7ea38dd05f6,""2540"""
"0x630ce5d4d6819ecb8f90f204e69a3cd1ea761225,""43"""
"0x630d5510d21d39db1baaf34a8948ffcec541da9c,""263"""
0x632264AC349a84d80f909167722777C3Db0f8Da5,NULL
"0x6325614dac8159daf80af695af03930734fd525d,""283"""
"0x63280a41ac0569c3522b7306827dc233c13088b9,""301"""
"0x63284839c3816d6f1507f2208cf8ac6f442c9164,""263"""
"0x635919a7cbf38ce6042bf64cc7e70af10144e408,""16303"""
"0x635ea86d619fbeaa5c9bad9ab35d9bd40d2c7843,""43"""
"0x63620a9b336329b5d694b8f9ff3fe2ffd6bb5d64,""43"""
"0x63652524f2b4083a36a8c28ae683ad1ae6195ae0,""1059"""
"0x636cd993c57efe6c1343adf2b5f092bc041c1404,""47379"""
"0x63712ed38e3a19130b0b3a4243ddd18da487b7d3,""66"""
"0x637915b868bdba7b6f5a2b214c54e06f38ee172f,""249"""
"0x6379eca28a50a384d20baeef8bc9c6bd60eee9b2,""33503"""
"0x63818c21db876b61e266cbb313c49fa597f6645c,""143"""
"0x638f2ce6d77a756586be837ca31f8acf91cced45,""43"""
"0x6399a274d3ba7d71daae889f41070dc916535dac,""38945"""
"0x63a04910e8d6a61b1b6ab8d68ea13050fa15d049,""183"""
"0x63a2388d4de20b0ef4b8f3586a74ec0444ca848e,""66"""
0x63a636b160eb55dd262433Db7e8430C1DA070Db5,NULL
"0x63adbe5bc98a40015c85525d97778d778f60454b,""43"""
"0x63af3f08776460f59cacc22bed108156a77a6234,""18223"""
"0x63b38072b0c2ec8e3116cd61754b0861dbb83b18,""43"""
"0x63d9e5574ab9c101f433481ec3aab23eca8e6b2a,""11427"""
"0x63e259ed9c249f466755b2849605a62d77c3f800,""295"""
"0x6408dfbcb9ddd5eeb475cbf83052685024bd3b25,""6523"""
"0x6410136129d0425a2ec867bba778b1cbec5060f3,""43"""
"0x6411f214e431f904ce9d813dfc2a120ed8d1d9e8,""9109"""
"0x641eb3896ba3642ad8dd66caa780add47b487a26,""4249"""
"0x642913b4a4b1d44c1ccc47dcc27c10fa80ba22d1,""783"""
"0x642baec26255df5670a1ce6adfbc63bb52b9bfb9,""26498"""
"0x6433df57030645ce9c188f8273aba1315cf2799f,""43"""
"0x6435ec41358ed4af26c62563d35c046cdad89daa,""16923"""
"0x64390830694866bcce53c381e7a92f0e662aad96,""183"""
"0x643e1c2cd0abe5ec41e89d4b15be85d3e567acb4,""43"""
"0x6440457ded33e912c29e81cee3e40b460d5b24d4,""573"""
"0x644e1e5a6874d6cb979566759a16b8e9bb38bdf9,""702"""
"0x644ef6fbca3dec7b7ae3c987a7a2198c1d19b876,""16143"""
"0x644f9c38f509fbc555f11e3ff71df16dd481a158,""14063"""
"0x645b991916bccffb8cf8493dec242a16fff7ac69,""43"""
"0x6469e44753540c4a6661dd7d94b19bcca0a749ef,""980"""
"0x646ceaf8b0395b1baf1ae07d86b4ff61aa37fc5e,""85"""
"0x6474dd2d8d1f926c94df34a415ba045f37d4ce51,""13371"""
"0x64895bd21225946f9fc3ba767a2c1984e69d1c41,""283"""
"0x648b81265604232906d91989ee3aae2b279dedc7,""43"""
"0x648c54d7972e44174f41261b96a4e207965713b3,""4506"""
"0x649439d8b6fae126fb15493678e1986b1bc2d774,""19363"""
"0x649961626bd2bcdb8882fcfeae53195ede06a43a,""980"""
"0x649f6a2f71f0f2d35cf416e2f73767e6d40c0e7f,""126"""
"0x64a10e0d5c87a5e53be1c7cc839e6ba773fcd93c,""791"""
"0x64a4624f19971f3a7e0f677b98cf02c005df5638,""723"""
"0x64ad38e426314f858347f328e0703aa39be5e5c2,""143"""
"0x64b3aecfadd28fade5f0808114586c4033816c87,""230"""
"0x64cb1fca5a40cc311622dccb16e7859970cae40c,""527"""
"0x64f3f0a050ce4fb9baa6d805033f903635eb6c62,""699"""
"0x64f5fed2962114fef7f8c0142418a1ad39812068,""326"""
"0x65044bd39afafe9d020276b36feae5cbc3a5be23,""15803"""
"0x65045c024e6c2b22560fd0fdaff5b0cd660aaf6e,""883"""
"0x6506bb20bef254c30a3a9eee39fcf986db47d0a5,""15523"""
"0x650e5a6efd0c2abb26865ac9c6dea78fe184423b,""13283"""
"0x651203bfae5b3d7ba215de0c951820905cb449aa,""786"""
0x65144dabfd39f6df8d9fbf63bc4f3dc55aac56e4,NULL
"0x6518e8d1b9b2248e83a69395d168740410caab30,""163"""
"0x6520b45e6a6935bdc20b8580bbd84adb23810029,""43"""
"0x65239d25877281d6ff975a467ba7031aa17ae5c3,""43"""
"0x65274825943d45f3d61cd6ac923a43e58c8aa000,""723"""
"0x6537388ee6a32c857ca389ef109671209a3077be,""43"""
"0x654cbacca9d4a87ea3354f37d3a08f9baf949dfe,""696"""
0x6556d0032c0d0a4151e6169d9eac74a2f1dffb51,NULL
"0x6564664376559939b1da93c8afd06b700270a2ac,""43"""
"0x656d5af75a9d9b78ab5c66803d877fe05ef29288,""43"""
"0x65708782c58731bc265b9a34932c6739bf0e8557,""283"""
"0x6576759b2bc5381306af90edd7f4ec747cd2e480,""143"""
"0x657c4cafb498c58d402b2bb84bcd64a2d8f75c15,""425"""
"0x658c5ff28e8d706f96d7bda486bff5354b3ae0f3,""183"""
"0x65932493b375915265347b5c4a00424956a3c0c8,""323"""
"0x659c57a48a8695d81af0463f6c96aa87a9ed5eb6,""697"""
"0x65b5bdbe7d629be9fdbba3306888b3074ebe4114,""17903"""
"0x65be3c8e4274e7f45568014b416eaf216b8b7a94,""980"""
"0x65dc348a393a2ed7372371c268421a18d2bbec8b,""126"""
"0x65e8f683598ec33847ab327b110bb6b6887d1707,""17763"""
"0x6600d2c17987fcb4ceafba1e81769051a8c68226,""794"""
"0x6617ecb7976c7d6483ec2e878b1e09fbe0040d6b,""3232"""
"0x6619e64d43cf5f1a919189ad75100473571b3e90,""43"""
"0x6620755799ef6ff7458b906c6810dfbae721a0c2,""20"""
"0x662870357bff25a5cccb350b87825c768699764b,""43"""
"0x662af2750e3abf8239b1780a243faea987139396,""263"""
"0x6632c9349ee581160ae357c01d1366e6c1300411,""263"""
"0x664fa8bbbf27f66333b36ae91972879c640ed44b,""43"""
"0x6654cea955601428770286405d018ed214df9b26,""643"""
"0x666e69a5b559b94b35c8095007a6a80b0c7d905f,""469"""
"0x6671c38449506d639d0d9a418f99d6c73b0a8aac,""283"""
"0x6683c582311e6809fd4e8b1bd4cffd6b91012325,""229"""
"0x668ac7b1f1012dd3948ea5f485d0410c745dc963,""43"""
"0x669e1e96a7f0ab8ece8b90e2089bf65eb5a5a4ec,""43"""
"0x66b0cc51a7df87cce97d4f1e85b107dddc138ca5,""43"""
"0x66b35d2752deaba6ab49cd5b711cdae7001e141c,""296"""
"0x66c819b01551c8f42ccce1a4e7ea77a409235d5c,""239"""
"0x66cbc428f8a138502d4798d89e58b3d318bc358f,""43"""
"0x66dcabc3c3ff4ebf3f18350713717374734d9557,""829"""
"0x66e3ddf07bf1f5fb4b93e11c6b573d1bdbad9b00,""15343"""
"0x66eb2eaf8818c7498c68f4615210f10480ddc083,""112"""
"0x66ed9f8b877540d94aa4a6f9f693165892cbfc68,""722"""
"0x6703db47d4ff24c89bc59127bb7fae2ab3a67f1b,""1365"""
"0x6708fcf5da3d75df5b8a9f2844bf4b00dd6a9810,""2901"""
"0x6717f13d802b742c293d940be1aed9049bc0e1b8,""20241"""
"0x672b3a7e8049b1d3b06b8bb7a181f711621c360f,""570"""
"0x672eea00d3e6589ab72f9b503493f0de1f50fe91,""3229"""
"0x6741b0468fd868a0f1558f8f484ca1608466101b,""17563"""
"0x6743a274066fc5c74a4ab99498da1cf95f54591d,""1763"""
"0x67502d5af7b5ec1e5b55497f52c1e9a5f16347fe,""1129"""
"0x675708cc5ab25d1a023137f0b010b8a3cd0a4f86,""43"""
"0x6758fc552c8a788ff83af9a2fc2290d3634173a4,""163"""
"0x6762d88d3d64ec3b454dbf27b4aa1708a0c22cc6,""276"""
"0x6766f2dd681797e65cfa29b29c6b3a0f3b86853d,""1226"""
"0x676aa88db5333c343724dfe328d302656ae733f8,""83"""
"0x676ed805a3a0999e8eafe71d8eee9fe8208ea5b5,""283"""
"0x677c98e07400e7665bcfe7b21c98e9c62ef94682,""43"""
"0x6784bbc678fefef0bb1f4b6bc17bb209066baa30,""852"""
"0x678cfee5fdc1072d784880d98bfd96301261fb78,""63"""
"0x678e04033e827ecf40f8d899c418b02ba89e9813,""243"""
"0x6790b2d9649eac9f4cd92cabfabe3d752db8e7bb,""1663"""
"0x679405e1f3cec06abb74d97ca0a637372f25789c,""263"""
"0x67a9f38de6c55618b930d1a3186b6dda5fdc3ad2,""763"""
"0x67ce21d0ccf3dcb7306bf49e7bb7a9aacd47169c,""166"""
"0x67d0990a49e03394dc53d320c2cb37bc4462449f,""43"""
"0x67ea4971e6b5788eaf128d80ed21b532aa085477,""43"""
"0x67fb694b18a69f29e5ef3375fbe1907858df3f00,""699"""
"0x67fc55f6689ddb0e62f08acd954b7c47d3d0183b,""43"""
"0x6806b74cf784d89b5cf2c666ee82773d75a2839d,""613"""
"0x6806fb74137e0c4c5683a8c01bdbb0ee82355314,""223"""
"0x68070707b9b84eca1421dd6349471fad890f4520,""43"""
"0x680a2a6baae053b20b38e46235aec814cd4cdd94,""43"""
"0x6813eb9362372eef6200f3b1dbc3f819671cba69,""43"""
"0x6825bf339e305dc46cf8de4dd688218066f9b387,""263"""
"0x682e1dc91808e895b7bdab9d22a8e40cd016730e,""143"""
"0x68406b8872e34d02de5ba575bb82e87f6110de76,""109"""
"0x6849923e5f1b5aa04d8d905d2263ae4487bb8f4c,""43"""
"0x684a4d2e26dbf5d58a90c351f3d8937b58ee680b,""263"""
"0x684a505a4e9022318ca0f9ff78602e22ac4cf9a1,""323"""
"0x684ab28ac6a6d407eb051f4a1fdc94276f94b61d,""896"""
"0x684fb70dea34cf71f70a662da1577f83fbebbb7e,""43"""
"0x685a05755d8836a4a9a44b433cbad34a6b9229e1,""43"""
"0x686362e2da84cf660af6f25bd9270d5bcc881cab,""43"""
"0x6870f4d7dacd279a61f9426cd3015b72fb85661c,""43"""
"0x6875c7a135880359d50670942b58b154d01da57b,""103"""
"0x6878fbdb78024fbfe86cc628e485e4eb125d8458,""43"""
0x688935010F6815e3A4cEfC93b50800F644D5d084,NULL
"0x6891ae6410f79ca98432dd68b81257266550e213,""15403"""
"0x68925db462ea58efd7da8d118a0bf04ff72c7dfd,""636"""
"0x68943fa5717a022676acb018037602b12ad16edb,""1220"""
"0x68968a8f5dd0573f8e4fd7b364ad5e9b1eb35e41,""43"""
"0x6896f0d6426f27b7673ecfd755a506435cc99842,""26193"""
"0x68b50a7a8ec77288d1ac6a33dd3adb97b6d88910,""13863"""
"0x68bf2e40bb8384604a06c32d95e153e958947775,""13463"""
"0x68cb4f3ab08f14f716f32268f53ca53dfe2bd7cd,""103"""
"0x68d794fc6c6237e8f94d69fa3f18c72489748f45,""702"""
"0x68df1962f1186ff47940b9af2ce7cbe5784fb045,""1129"""
"0x68fc1c8248d83fc40ab44f269603755c5916eca9,""12503"""
"0x690f4148cff2ee784667d97a7edb89754338904f,""43"""
"0x693292abdd45ae8a8e63c9c0303205a4af820bb2,""263"""
"0x693a1d235f4b12d4d8f57afc6c6821c9d6d77dd5,""17363"""
"0x693c57d4faa05c3aa392964c875a0f1e68aa8148,""43"""
"0x6945202dcdf81c03df669aff889efa80d82b572b,""3429"""
"0x694613f51bccfb811087fd9bc2a0bcdc49ade947,""163"""
"0x694e93a2f9ad03621f6cb1720575ce013b36d0c0,""43"""
"0x694e9ede1e5fd7f59ea1837994d6484dc5018d2c,""163"""
"0x695a7e152be5e70024292f08e203bcf612d4885e,""1763"""
"0x695f4228e8b5e4f0754c7a95d843e1aac63c8a3e,""123"""
